cruise,date,station,depth,btl_sal,btl_temp,PO4,SiO2,NO2,NO3NO2,BSi,LSi,CHL,POC,PON,NO3,mld,strat,N2P,N2Si,Si2P,TChla,TChlb,TChlc,ABCar,Butfuco,Hexfuco,Allo,Diadino,Diato,Fuco,Perid,Zea,MVChla,DVChla,Chlide,MVChlb,DVChlb,Chlc1c2,Chlc3,Lut,Neo,Viola,Phytin,Phide,Pras,Gyro,DVChla_lod_mod,Pras_lod_mod,mdl_TChla,mdl_Fuco,mdl_Perid,mdl_TChlb,mdl_Hex,mdl_Zea
231,20110907,3,0,33.4819,17.0708,0.186675,0,0.038215265,0,0.494489755,0.127972264,0.720885075,229.3698413,39.12380952,0,11,0.021153398,0,NaN,0,0.5855,0.0105,0.117,0.02,0.0075,0.0275,0.005,0.0455,0.0505,0.2355,0.031,0.008,0.4905,0,0.095,0.0105,0,0.1,0.017,0.0025,0,0,0.0045,0.0285,0,0,0,0,0.42337794,0.009235982,0.059248614,0.029375512,0.082379391,0.02967457
231,20110907,4,0,33.4929,16.5173,0.201168,0,0.046740576,0,0.623183544,0.098880309,0.641992044,226.2365079,33.11904762,0,13,0.019173106,0,NaN,0,0.771,0,0.151,0.02,0.007,0.025,0,0.074,0.014,0.334,0.008,0.006,0.611,0,0.16,0,0,0.134,0.017,0,0,0,0.007,0.023,0,0,0,0,1.326110604,0.728473921,0,0.022129468,0,0.032503595
231,20110907,4,5,33.4925,15.8103,0.321287,0,0.045677681,0,0.738015559,0.123101748,1.01574778,NaN,NaN,0,13,0.019173106,0,NaN,0,1.051,0.008,0.217,0.025,0.008,0.029,0.003,0.076,0.016,0.461,0.021,0.005,0.872,0,0.179,0.008,0,0.195,0.022,0,0,0,0.012,0.044,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
231,20110907,4,10,33.4777,15.1725,0.322855,0.297652,0.068243872,0.421598,0.947983014,0.080770794,2.13011185,NaN,NaN,0.353354128,13,0.019173106,1.094466953,1.18713843,0.921937093,2.11,0.013,0.435,0.052,0,0.036,0.012,0.106,0.012,0.962,0.059,0.007,1.881,0,0.229,0.013,0,0.4,0.035,0,0,0,0.024,0.098,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
231,20110907,4,20,33.4732,14.1846,0.445036,3.106786,0.164148075,3.474196,1.115590417,0.145666808,1.715923434,NaN,NaN,3.310047925,13,0.019173106,7.437708242,1.065425145,6.98097682,1.754,0.01,0.383,0.047,0,0.016,0.003,0.047,0.006,0.876,0.015,0.003,1.502,0,0.252,0.01,0,0.284,0.099,0,0,0,0.035,0.326,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
231,20110907,4,30,33.4943,13.6492,0.615304,5.648895,0.23181448,6.38326,1.067370702,0.106137359,1.528552485,NaN,NaN,6.15144552,13,0.019173106,9.997408631,1.088964394,9.180657041,1.384,0.01,0.311,0.039,0,0.015,0.002,0.037,0.004,0.791,0.006,0.002,1.266,0,0.118,0.01,0,0.197,0.114,0,0,0.002,0.047,0.403,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
231,20110907,4,50,33.504,12.2527,0.863836,9.750531,0.25204092,11.815262,0.898222071,0.137883275,1.321458277,NaN,NaN,11.56322108,13,0.019173106,13.38589857,1.185906807,11.28747934,1.233,0.011,0.283,0.037,0,0.013,0.003,0.038,0.003,0.58,0.004,0.002,1.12,0,0.113,0.011,0,0.186,0.097,0,0.002,0.002,0.053,0.292,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
231,20110907,4,75,33.5075,10.5176,1.214794,16.442337,0.17915124,19.17333095,0.423331495,0.390772952,0.307682823,NaN,NaN,18.99417971,13,0.019173106,15.63572071,1.155199514,13.53508249,0.278,0.015,0.063,0.01,0.008,0.015,0,0.01,0.001,0.131,0,0.002,0.265,0.003,0.01,0.01,0.005,0.039,0.024,0,0,0,0.021,0.119,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
231,20110907,5,0,33.4878,15.8398,0.206943,0,0.03737798,0,0.680055807,0.121287499,0.915159165,222.3015873,33.89365079,0,32,0.008899195,0,NaN,0,0.8025,0.01,0.1665,0.022,0.008,0.0265,0.0035,0.0585,0.0215,0.34,0.016,0.0065,0.684,0,0.1185,0.01,0,0.147,0.0195,0,0,0,0.008,0.0455,0,0,0,0,0.877983512,0.422302815,0.055467802,0,0.006385538,0.050080083
231,20110907,6,0,33.4948,15.4857,0.229385,0.475414,0.05971902,0.208971,1.6139419,0.147945529,3.027520083,312.5777778,48.03174603,0.14925198,36,0.005409767,0.650661464,0.31394107,2.072559234,2.770666667,0.021666667,0.553666667,0.067666667,0.013333333,0.043333333,0.008333333,0.121,0.037,1.213666667,0.053,0.009,2.466333333,0,0.304333333,0.021666667,0,0.496,0.057666667,0,0.005666667,0.004666667,0.039,0.182666667,0,0,0,0,2.841734883,1.229561924,0.200104537,0.027243039,0.093014773,0.008093655
231,20110907,7,0,33.4864,15.4541,0.271945,0.668776,0.05875678,0.377927,1.996463317,0.261115389,3.993959718,390.6142857,60.23492063,0.31917022,32,0.010322944,1.173657247,0.477245326,2.459232565,3.1515,0.03,0.7065,0.0935,0.0185,0.065,0.0085,0.1695,0.022,1.4455,0.057,0.0085,2.3945,0,0.757,0.03,0,0.6245,0.082,0.0025,0.0075,0.0075,0.037,0.3275,0.003,0,0,0.003,3.927608222,1.888982391,0.054717692,0.059258363,0.030150545,0.026172411
232,20111028,1,0,NaN,16.9052,0.216217,1.02011,0.057632612,0,0.178379335,0.097608869,0.716940423,182.8793651,35.78730159,0,NaN,NaN,0,0,4.717991647,0.7355,0.066,0.1245,0.044,0.029,0.104,0.0275,0.074,0.046,0.08,0.1035,0.095,0.6825,0.0345,0.0185,0.066,0,0.08,0.0445,0.01,0.006,0.0075,0.006,0,0.0095,0,0.0345,0.0095,0.532493159,0.139248341,0,0.078711825,0.101709142,0.077475451
232,20111028,2,0,NaN,16.3436,0.233192,1.258222,0.057754746,0,0.199907262,0.117593918,0.529569474,169.484127,32.72539683,0,NaN,NaN,0,0,5.395648221,0.547,0.045,0.102,0.035,0.031,0.123,0.015,0.056,0.04,0.068,0.021,0.098,0.507,0.026,0.014,0.045,0,0.051,0.051,0.007,0.006,0,0.006,0,0.008,0,0.026,0.008,0.648894455,0.145632113,0,0.070660682,0.15972024,0.073465685
232,20111028,3,0,NaN,16.3568,0.276342,1.286412,0.07167807,0,0.323031554,0.159995386,0.65086751,232.5825397,43.82539683,0,NaN,NaN,0,0,4.655144712,0.74,0.055,0.149,0.045,0.039,0.166,0.027,0.08,0.045,0.093,0.044,0.103,0.702,0.02,0.018,0.055,0,0.076,0.073,0.008,0.006,0.005,0.007,0,0.013,0,0.02,0.013,1.229472664,0.426519326,0.015560923,0.081260555,0.153743823,0.082315501
232,20111028,4,0,NaN,15.5102,0.265404,1.561673,0.067273206,0,0.395329423,0.158549429,0.839224622,211.3619048,47.07777778,0,NaN,NaN,0,0,5.88413513,0.995,0.082,0.213,0.053,0.037,0.262,0.021,0.141,0.014,0.164,0.04,0.087,0.957,0.018,0.02,0.082,0,0.109,0.104,0.006,0.007,0.01,0.01,0.026,0.015,0,0.018,0.015,1.061528171,0.198866228,0.176802261,0.091533429,0.10579267,0.077667339
232,20111028,4,5,NaN,14.2211,0.268876,1.92941,0.057237,0,0.455146159,0.172660346,0.907269862,NaN,NaN,0,NaN,NaN,0,0,7.175835701,1.18,0.097,0.26,0.062,0.042,0.294,0.033,0.123,0.011,0.205,0.046,0.088,1.137,0.019,0.024,0.097,0,0.142,0.118,0.006,0.011,0.015,0.016,0.039,0.017,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
232,20111028,4,10,NaN,13.6335,0.232163,1.602781,0.08415701,0.368549,0.444504126,0.142437719,1.153810585,NaN,NaN,0.28439199,NaN,NaN,1.224966898,0.177436587,6.903688357,1.218,0.099,0.286,0.062,0.043,0.295,0.045,0.075,0.005,0.226,0.051,0.076,1.179,0.015,0.024,0.099,0,0.157,0.129,0.007,0.01,0.013,0.016,0.046,0.013,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
232,20111028,4,20,NaN,15.2194,0.381234,3.272878,0.137210754,2.381005,0.638245452,0.293355414,2.011772303,NaN,NaN,2.243794246,NaN,NaN,5.885608959,0.685572223,8.58495832,2.082,0.128,0.469,0.072,0.057,0.298,0.047,0.057,0.004,0.65,0.038,0.035,2.033,0.015,0.034,0.128,0,0.296,0.173,0.005,0.01,0.012,0.025,0.092,0.023,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
232,20111028,4,30,NaN,14.78,0.465644,4.405565,0.181085632,3.605005,0.480123839,0.351935058,1.262288504,NaN,NaN,3.423919368,NaN,NaN,7.353083832,0.777180536,9.461230038,1.338,0.094,0.317,0.046,0.039,0.19,0.022,0.036,0.002,0.449,0.014,0.019,1.288,0.011,0.039,0.094,0,0.186,0.131,0.002,0.008,0.007,0.019,0.086,0.023,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
232,20111028,4,50,NaN,12.791,0.877988,11.390817,0.251026246,10.968267,0.329843248,0.708886376,0.280070262,NaN,NaN,10.71724075,NaN,NaN,12.20659138,0.940866731,12.97377299,0.325,0.046,0.075,0.016,0.015,0.05,0.003,0.01,0,0.106,0.003,0.009,0.316,0.006,0.003,0.04,0.006,0.04,0.035,0.001,0.004,0.003,0.008,0.052,0.008,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
232,20111028,4,75,NaN,10.006,1.282086,20.257545,0.25963641,18.7385081,0.225140502,0.330762034,0.04092576,NaN,NaN,18.47887169,NaN,NaN,14.41312961,0.912196996,15.80045722,0.033,0.007,0.01,0.003,0,0.005,0,0.002,0,0.014,0,0.001,0.032,0.001,0,0.005,0.002,0.006,0.004,0,0,0,0.006,0.038,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
232,20111028,5,0,NaN,16.0598,0.242361,1.123829,0.0649773,0,0.487298286,0.212685272,3.066966598,409.047619,73.4047619,0,NaN,NaN,0,0,4.637004303,2.199,0.217,0.486,0.113,0.081,0.527,0.055,0.186,0.033,0.366,0.089,0.172,2.111,0.036,0.052,0.217,0,0.248,0.238,0,0.021,0.023,0.028,0.087,0.038,0,0.036,0.038,1.386731664,0.081852393,0.137136636,0.225209753,0.328890262,0.133361839
232,20111028,6,0,NaN,12.9576,0.252735,1.365725,0.06658626,0.247822,0.437430137,0.132093752,0.325590289,112.1349206,21.20793651,0.18123574,NaN,NaN,0.717097909,0.132702953,5.403782618,1.138,0.1,0.264,0.056,0.041,0.266,0.03,0.083,0.019,0.223,0.046,0.078,1.085,0.016,0.037,0.1,0,0.138,0.126,0.007,0.008,0.009,0.015,0.05,0.017,0,0.016,0.017,0.641013007,0.153663884,0,0.070775439,0.102265557,0.061832251
232,20111028,7,0,NaN,16.0979,0.271328,1.602913,0.099690948,0.413174,0.174728638,0.093348721,0.760331591,265.3634921,56.94126984,0.313483052,NaN,NaN,1.155365653,0.195570846,5.90765789,0.837,0.088,0.2,0.039,0.074,0.209,0.028,0.056,0.014,0.148,0.013,0.054,0.795,0.026,0.016,0.088,0,0.113,0.087,0.007,0.008,0.01,0.011,0,0.019,0,0.026,0.019,0.257542222,0,0,0.062906071,0.144066186,0.078202271
233,20111117,1,0,NaN,14.8254,0.312595,2.622735,0.108779992,0.563345,0.345588843,0.372364717,2.830287504,428.2238095,72.91428571,0.454565008,NaN,NaN,1.454165959,0.17331717,8.390201379,2.508,0.119,0.439,0.104,0.037,0.109,0.105,0.279,0.075,0.288,0.88,0.017,2.363,0,0.145,0.119,0,0.385,0.054,0.012,0.014,0.022,0.022,0.016,0.033,0,0,0.033,1.584097973,0,0.700463821,0.118219895,0.105154093,0.04500561
233,20111117,2,0,NaN,15.6711,0.311807,1.941475,0.050636118,0,0.510212146,0.091982113,1.173533843,225.1809524,46.5047619,0,NaN,NaN,0,0,6.226527948,1.249,0.083,0.304,0.053,0.068,0.345,0.035,0.16,0.07,0.224,0.096,0.046,1.198,0.015,0.036,0.083,0,0.159,0.145,0.01,0.01,0.009,0.01,0,0.02,0,0.015,0.02,1.086466256,0.301775217,0.066076204,0.073449301,0.24321063,0.039966502
233,20111117,3,0,NaN,16.02,0.253332,2.170367,0.04352523,0,0.204288538,0.114612864,0.476316678,144.668254,32.91746032,0,NaN,NaN,0,0,8.567283249,0.5015,0.0415,0.1135,0.0255,0.042,0.125,0.0105,0.053,0.0315,0.083,0.0225,0.041,0.473,0.0155,0.013,0.0415,0,0.058,0.0555,0.004,0.0055,0.018,0,0,0.0115,0,0.0155,0.0115,0.449641596,0.090678781,0.093575255,0.027299589,0.084714566,0.03951057
233,20111117,4,0,NaN,15.1744,0.249614,1.504252,0.062143715,0,0.274916105,0.08677532,0.750469962,166.7349206,39.61428571,0,NaN,NaN,0,0,6.026312627,0.822,0.055,0.217,0.036,0.068,0.287,0.014,0.134,0.017,0.13,0.037,0.044,0.777,0.025,0.02,0.055,0,0.103,0.114,0,0,0.008,0.007,0,0.014,0,0.025,0.014,0.586168771,0.107359388,0,0.062124008,0.197149294,0.060668138
233,20111117,4,5,NaN,14.7707,0.267116,1.616331,0.068335286,0,0.240894304,0.10480481,0.879657301,NaN,NaN,0,NaN,NaN,0,0,6.051045239,0.947,0.065,0.254,0.041,0.07,0.355,0.024,0.131,0.016,0.142,0.035,0.047,0.903,0.025,0.019,0.065,0,0.123,0.131,0,0.007,0.011,0.01,0.018,0.016,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
233,20111117,4,10,NaN,15.4495,0.283205,4.501848,0.067928481,0,0.237645566,0.078334012,1.005886151,NaN,NaN,0,NaN,NaN,0,0,15.89607528,1.154,0.075,0.326,0.048,0.08,0.472,0.026,0.12,0.033,0.18,0.034,0.051,1.105,0.026,0.023,0.075,0,0.158,0.168,0,0.009,0.009,0.013,0.021,0.02,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
233,20111117,4,20,NaN,14.7232,0.296125,2.881346,0.085625432,0.707188,0.320953983,0.09749828,1.252426875,NaN,NaN,0.621562568,NaN,NaN,2.098987144,0.215719517,9.730168003,1.45,0.087,0.461,0.054,0.089,0.599,0.025,0.065,0.008,0.318,0.047,0.032,1.397,0.024,0.029,0.087,0,0.22,0.241,0,0.009,0.01,0.015,0.038,0.019,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
233,20111117,4,30,NaN,14.7025,0.385566,3.218672,0.13935138,1.926234,0.391524287,0.109087653,1.370766422,NaN,NaN,1.78688262,NaN,NaN,4.634440329,0.555161452,8.347914495,1.489,0.06,0.472,0.047,0.066,0.427,0.012,0.047,0,0.523,0.019,0.017,1.396,0.015,0.078,0.06,0,0.221,0.251,0,0.007,0.006,0.02,0.069,0.012,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
233,20111117,4,50,NaN,13.0287,0.771713,7.126919,0.203117382,9.088483,0.135378494,0.092458549,0.387562017,NaN,NaN,8.885365618,NaN,NaN,11.51382135,1.246733072,9.235193654,0.424,0.075,0.163,0.021,0.031,0.189,0,0.014,0.003,0.115,0.005,0.01,0.391,0.027,0.006,0.04,0.035,0.06,0.103,0,0.003,0.002,0.007,0.035,0.004,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
233,20111117,4,75,NaN,10.5109,1.229718,17.554293,0.201376296,17.9097577,0.132256168,0.16536782,0.172578506,NaN,NaN,17.7083814,NaN,NaN,14.4003596,1.008777819,14.27505574,0.187,0.013,0.061,0.007,0.01,0.064,0,0.007,0,0.065,0,0.002,0.181,0.003,0.003,0.009,0.004,0.025,0.036,0,0,0,0.006,0.035,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
233,20111117,5,0,NaN,15.0717,0.319047,2.443607,0.105447364,0.827474,0.510212146,0.108887181,1.469382711,179.0730159,42.1031746,0.722026636,NaN,NaN,2.263072952,0.29547576,7.659081577,1.633,0.063,0.392,0.059,0.062,0.398,0.019,0.179,0.101,0.438,0.052,0.041,1.507,0.019,0.107,0.063,0,0.206,0.186,0.007,0,0,0.014,0.033,0.017,0,0.019,0.017,1.654040167,0.397797616,0.166402403,0.05128981,0.269263503,0.043226176
233,20111117,6,0,NaN,15.2243,0.269805,1.90597,0.078679053,0.248233,0.228054268,0.074172946,1.212980359,177.4507937,42.48571429,0.169553947,NaN,NaN,0.628431449,0.0889594,7.064250107,1.278,0.059,0.318,0.047,0.073,0.394,0.032,0.132,0.049,0.278,0.044,0.033,1.237,0.015,0.026,0.059,0,0.169,0.149,0,0,0.008,0.011,0.024,0.017,0,0.015,0.017,1.076557944,0.390690244,0.060844156,0.046379468,0.30436962,0.039293148
233,20111117,7,0,NaN,13.7997,0.444293,3.87167,0.18835692,2.489094,1.878354164,0.233138052,4.181330668,285.0365079,67.17301587,2.30073708,NaN,NaN,5.178422978,0.594249272,8.714226873,5.247,0.043,0.969,0.158,0.036,0.248,0.082,0.218,0.034,2.044,0.097,0.01,4.999,0,0.248,0.043,0,0.746,0.223,0,0,0.011,0.061,0.139,0.005,0,0,0.005,4.697262266,2.072000951,0.071556754,0.02625597,0.143121145,0.020394077
234,20111214,1,0,33.374,14.158,0.24219135,0.662268366,0.103821,0.28166592,1.209312065,0.294689435,1.952602529,276.6507937,52.55873016,0.17784492,46,0.003935555,0.734315738,0.268539053,2.734483977,1.84,0.039,0.369,0.063,0.031,0.068,0.025,0.131,0.041,0.616,0.177,0.009,1.617,0,0.223,0.039,0,0.295,0.074,0,0,0,0.018,0.139,0,0,0,0,2.271370522,0.766178828,0.151509663,0.043987493,0.073108651,0.016397502
234,20111214,2,0,33.3644,14.1946,0.263506913,1.518108879,0.122233,1.04743602,0.894611464,0.175004134,1.780024023,196.6206349,38.67460317,0.92520302,47,0.002227073,3.511114792,0.609444443,5.761172873,1.768,0.065,0.353,0.062,0.043,0.118,0.026,0.138,0.06,0.604,0.073,0.018,1.592,0,0.176,0.065,0,0.256,0.097,0,0.011,0.008,0.015,0.107,0.019,0,0,0.019,1.726827852,0.523699899,0.046180254,0.061802909,0.124776603,0.033994209
234,20111214,3,0,33.366,14.3144,0.18239936,0.21841566,0.06013,0,1.506261776,0.409044467,2.578815966,270.1857143,43.43492063,0,47,0.003747064,0,0,1.197458478,2.2335,0.0565,0.504,0.075,0.038,0.094,0.0265,0.1385,0.0435,0.845,0.0385,0.0105,1.91,0,0.3235,0.0565,0,0.392,0.112,0,0.01,0.006,0.0215,0.349,0.016,0,0,0.016,2.09384556,0.614899089,0.114447808,0.040023848,0.095277084,0.005768522
234,20111214,4,0,33.3623,13.8514,0.182402061,0.987646469,0.057833,0,3.94268952,0.148527077,2.879595649,259.1873016,49.58412698,0,35,0.007624654,0,0,5.414667266,2.883,0.119,0.588,0.101,0.072,0.208,0.048,0.22,0.027,1.077,0.051,0.034,2.602,0,0.281,0.119,0,0.433,0.155,0,0.016,0.016,0.025,0.19,0.033,0,0,0.033,2.703599455,0.997517924,0.050810647,0.109747536,0.192827317,0.034396013
234,20111214,4,5,33.3618,13.831,0.246762327,1.020645054,0.061167,0,3.964393722,0.094535033,2.938765422,NaN,NaN,0,35,0.007624654,0,0,4.136146171,2.763,0.116,0.573,0.097,0.07,0.213,0.047,0.183,0.023,1.064,0.052,0.036,2.336,0,0.427,0.116,0,0.423,0.15,0,0.016,0.017,0.026,0.162,0.034,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
234,20111214,4,10,33.3617,13.8187,0.212818964,1.158930792,0.058977,0.2922984,1.477775967,0.106982338,2.840149133,NaN,NaN,0.2333214,35,0.007624654,1.096337449,0.201324705,5.445618051,2.76,0.122,0.591,0.095,0.067,0.22,0.047,0.143,0.04,1.12,0.061,0.036,2.204,0,0.556,0.122,0,0.43,0.161,0,0.017,0.013,0.023,0.181,0.036,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
234,20111214,4,20,33.348,13.5695,0.465887354,4.033791846,0.269672,4.02063504,1.906696715,0.106908767,0.730746704,NaN,NaN,3.75096304,35,0.007624654,8.051223129,0.929885126,8.658298645,0.758,0.081,0.179,0.029,0.027,0.07,0,0.022,0,0.325,0,0.012,0.72,0.009,0.029,0.081,0,0.099,0.08,0,0.008,0,0.009,0.071,0.019,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
234,20111214,4,30,33.3511,13.0279,0.497703913,5.961257025,0.300414,6.30304722,0.239266647,0.068370189,0.371783411,NaN,NaN,6.00263322,35,0.007624654,12.06065105,1.006940851,11.97751689,0.422,0.076,0.115,0.019,0.023,0.056,0,0.012,0,0.161,0.006,0.01,0.394,0.009,0.019,0.068,0.008,0.052,0.063,0,0.007,0,0.006,0.046,0.015,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
234,20111214,4,50,33.3879,11.7132,0.826530178,11.03469039,0.215342,12.69556062,0.165980821,0.109434555,0.107491755,NaN,NaN,12.48021862,35,0.007624654,15.0995317,1.130998531,13.35062008,0.12,0.021,0.038,0.005,0.012,0.024,0,0.004,0,0.048,0,0.002,0.113,0.004,0.003,0.015,0.006,0.016,0.022,0,0,0,0.003,0.022,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
234,20111214,4,75,33.6322,10.0866,1.126150707,21.09769546,0.098764,21.47790342,0.153983409,0.182445838,0.061142099,NaN,NaN,21.37913942,35,0.007624654,18.98426142,1.013340033,18.73434464,0.029,0.005,0.009,0.002,0.003,0.006,0,0.001,0.001,0.013,0,0.001,0.029,0,0,0.003,0.002,0.005,0.004,0,0,0,0,0.015,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
234,20111214,5,0,33.3558,13.7944,0.29243496,1.634717928,0.084224,0.66222894,1.069067775,0.102508088,1.612376331,195.5793651,41.84920635,0.57800494,34,0.008140714,1.976524763,0.353580841,5.590022233,1.665,0.133,0.387,0.065,0.074,0.254,0.047,0.11,0.024,0.524,0.056,0.041,1.507,0.013,0.145,0.133,0,0.236,0.151,0,0.016,0.013,0.014,0.082,0.042,0,0.013,0.042,NaN,NaN,NaN,NaN,NaN,NaN
234,20111214,6,0,33.3561,13.7831,0.27447573,0.927258267,0.007458,0,1.46078589,0.21038916,2.347067686,252.9460317,51.16984127,0,38,0.005019101,0,0,3.378288736,2.401,0.128,0.5035,0.0885,0.072,0.2085,0.0465,0.132,0.0335,0.8705,0.078,0.043,2.1825,0.0105,0.208,0.128,0,0.351,0.1525,0,0.015,0.013,0.024,0.1585,0.0335,0,0.0105,0.0335,2.423044265,0.852296349,0.077775197,0.125723493,0.188340848,0.040717619
234,20111214,7,0,33.3728,13.5889,0.382736142,1.935368348,0.109413,0.87783246,1.235857893,0.385905263,2.7267404,222.6285714,43.63333333,0.76841946,35,0.006933735,2.007700281,0.397040419,5.056664724,3.541,0.11,0.728,0.115,0.07,0.19,0.05,0.149,0.021,1.41,0.087,0.03,3.084,0,0.457,0.11,0,0.507,0.221,0,0.015,0.015,0.037,0.244,0.032,0,0,0.032,2.383828207,0.679306011,0.232997792,0.07728994,0.102686503,0.034214369
235,20120217,1,0,33.4355,13.0573,0.506498642,6.401373,0.131535,4.9652805,0.198377317,0.266737588,1.977256601,164.1238095,33.28412698,4.8337455,17,0.012037118,9.543452043,0.75511074,12.63848009,2.342,0.289,0.512,0.104,0.085,0.731,0.098,0.283,0.172,0.315,0.053,0.045,2.289,0,0.053,0.289,0,0.252,0.26,0.041,0.031,0.032,0.017,0.028,0.057,0,0,0.057,2.102003023,0.302319633,0.128037354,0.252912568,0.578952631,0.063590411
235,20120217,2,0,33.4342,13.1463,0.551045508,5.607936567,0.12387,5.12073972,0.235226161,0.110824065,1.459521082,169.2666667,34.46666667,4.99686972,24,0.014296781,9.067980135,0.89103535,10.17690279,1.641,0.201,0.374,0.072,0.067,0.552,0.045,0.169,0.173,0.235,0.021,0.045,1.609,0,0.032,0.201,0,0.173,0.201,0.03,0.021,0.013,0.011,0.025,0.036,0,0,0.036,1.567894111,0.365977427,0.010994621,0.188962306,0.43660453,0.037280059
235,20120217,3,0,33.436,13.0111,0.501041008,6.167836377,0.151773,5.44934802,0.167336285,0.144543993,1.518690856,162.931746,35.05714286,5.29757502,26,0.01486684,10.5731366,0.8589033,12.31004305,1.71,0.2,0.382,0.074,0.07,0.568,0.054,0.192,0.154,0.24,0.022,0.037,1.691,0,0.019,0.2,0,0.183,0.199,0.028,0.022,0.019,0.013,0.014,0.039,0,0,0.039,1.603535824,0.35679824,0,0.184181528,0.436849043,0.050557922
235,20120217,4,0,33.4362,12.4742,0.741584084,8.188666287,0.152269,7.99176738,0.309181495,0.440227237,1.459521082,NaN,NaN,7.83949838,22,0.012317439,10.57128726,0.957359612,11.04212788,1.748,0.186,0.391,0.071,0.065,0.493,0.043,0.28,0.025,0.366,0.018,0.014,1.723,0,0.025,0.186,0,0.195,0.196,0.016,0.02,0.041,0.013,0.007,0.044,0,0,0.044,1.939878071,0.634897208,0,0.186504739,0.406805416,0.043685975
235,20120217,4,5,33.4355,12.3867,0.766507755,8.536189962,0.209472,8.27991636,0.223343252,0.544099037,1.498967598,NaN,NaN,8.07044436,22,0.012317439,10.52884894,0.945438702,11.13646914,1.713,0.202,0.416,0.07,0.065,0.507,0.033,0.157,0.012,0.403,0.031,0.009,1.691,0,0.022,0.202,0,0.213,0.203,0,0.026,0.038,0.017,0.016,0.052,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
235,20120217,4,10,33.4339,12.3112,0.75396581,8.602930316,0.171422,8.47414476,0.247471777,0.553517201,1.420074566,NaN,NaN,8.30272276,22,0.012317439,11.01206799,0.965104035,11.4102393,1.632,0.195,0.415,0.065,0.067,0.499,0.026,0.12,0.01,0.415,0.015,0.01,1.613,0,0.019,0.195,0,0.207,0.208,0,0.021,0.03,0.016,0.026,0.057,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
235,20120217,4,20,33.4663,11.6798,1.022386905,12.52967771,0.182998,14.35179582,0.337208029,0.766130017,0.700175654,NaN,NaN,14.16879782,22,0.012317439,13.85854783,1.130819016,12.25531905,0.795,0.111,0.23,0.027,0.033,0.179,0,0.028,0,0.29,0,0,0.788,0,0.007,0.111,0,0.103,0.127,0,0.011,0,0.009,0.034,0.027,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
235,20120217,4,30,33.56,10.7467,1.352176787,18.10734415,0.094734,20.22042498,0.211044454,0.592609723,0.137569724,NaN,NaN,20.12569098,22,0.012317439,14.88391989,1.111465647,13.39125499,0.147,0.028,0.047,0.007,0.013,0.038,0,0.005,0,0.051,0.007,0.003,0.138,0.007,0.002,0.018,0.01,0.018,0.029,0,0,0,0.004,0.027,0.003,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
235,20120217,4,50,33.7199,10.1713,1.680136318,24.12587945,0.095525,24.44663688,0.410981039,0.722799196,0.072482973,NaN,NaN,24.35111188,22,0.012317439,14.49353342,1.009335719,14.35947738,0.073,0.005,0.016,0.004,0.004,0.005,0,0.003,0.003,0.036,0,0.001,0.067,0,0.006,0.005,0,0.008,0.008,0,0,0,0.006,0.05,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
235,20120217,4,75,33.7649,10.0149,1.618113584,24.45693572,0.045669,24.56385834,0.194000362,0.829586061,0.033036457,NaN,NaN,24.51818934,22,0.012317439,15.15232897,1.00250455,15.11447402,0.032,0,0.008,0.002,0.002,0.003,0,0.002,0,0.017,0,0.001,0.03,0,0.002,0,0,0.004,0.004,0,0,0,0.003,0.029,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
